Region;Brott;År;Period;Antal;/100 000 inv
Lidingö kommun;3-7 kap. Brott mot person;2020;Mar;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Apr;41;85;
Lidingö kommun;3-7 kap. Brott mot person;2020;Maj;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jun;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jul;36;75;
Lidingö kommun;3-7 kap. Brott mot person;2020;Aug;53;110;
Lidingö kommun;3-7 kap. Brott mot person;2020;Sep;52;108;
Lidingö kommun;3-7 kap. Brott mot person;2020;Okt;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Nov;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2020;Dec;42;87;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Jan;39;81;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Feb;19;40;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Mar;31;64;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Apr;22;46;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Maj;27;56;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Jun;31;64;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Jul;26;54;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Aug;35;73;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Sep;28;58;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Okt;16;33;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Nov;28;58;
Lidingö kommun;4 kap. Brott mot frihet och frid;2020;Dec;19;40;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jan;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2020;Feb;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Mar;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Apr;41;85;
Lidingö kommun;3-7 kap. Brott mot person;2020;Maj;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jun;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jul;36;75;
Lidingö kommun;3-7 kap. Brott mot person;2020;Aug;53;110;
Lidingö kommun;3-7 kap. Brott mot person;2020;Sep;52;108;
Lidingö kommun;3-7 kap. Brott mot person;2020;Okt;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Nov;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2020;Dec;42;87;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Jan;7;15;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Feb;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Mar;1;2;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Apr;1;2;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Maj;2;4;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Jun;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Jul;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Aug;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Sep;1;2;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Okt;3;6;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Nov;4;8;
Lidingö kommun;5 kap. Ärekränkningsbrott;2020;Dec;1;2;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jan;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2020;Feb;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Mar;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Apr;41;85;
Lidingö kommun;3-7 kap. Brott mot person;2020;Maj;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jun;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jul;36;75;
Lidingö kommun;3-7 kap. Brott mot person;2020;Aug;53;110;
Lidingö kommun;3-7 kap. Brott mot person;2020;Sep;52;108;
Lidingö kommun;3-7 kap. Brott mot person;2020;Okt;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Nov;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2020;Dec;42;87;
Lidingö kommun;6 kap. Sexualbrott;2020;Jan;5;10;
Lidingö kommun;6 kap. Sexualbrott;2020;Feb;9;19;
Lidingö kommun;6 kap. Sexualbrott;2020;Mar;2;4;
Lidingö kommun;6 kap. Sexualbrott;2020;Apr;0;0;
Lidingö kommun;6 kap. Sexualbrott;2020;Maj;5;10;
Lidingö kommun;6 kap. Sexualbrott;2020;Jun;4;8;
Lidingö kommun;6 kap. Sexualbrott;2020;Jul;4;8;
Lidingö kommun;6 kap. Sexualbrott;2020;Aug;3;6;
Lidingö kommun;6 kap. Sexualbrott;2020;Sep;4;8;
Lidingö kommun;6 kap. Sexualbrott;2020;Okt;12;25;
Lidingö kommun;6 kap. Sexualbrott;2020;Nov;7;15;
Lidingö kommun;6 kap. Sexualbrott;2020;Dec;3;6;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jan;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2020;Feb;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Mar;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Apr;41;85;
Lidingö kommun;3-7 kap. Brott mot person;2020;Maj;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jun;51;106;
Lidingö kommun;3-7 kap. Brott mot person;2020;Jul;36;75;
Lidingö kommun;3-7 kap. Brott mot person;2020;Aug;53;110;
Lidingö kommun;3-7 kap. Brott mot person;2020;Sep;52;108;
Lidingö kommun;3-7 kap. Brott mot person;2020;Okt;43;89;
Lidingö kommun;3-7 kap. Brott mot person;2020;Nov;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2020;Dec;42;87;
Lidingö kommun;7 kap. Brott mot familj;2020;Jan;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Feb;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Mar;1;2;
Lidingö kommun;7 kap. Brott mot familj;2020;Apr;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Maj;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Jun;1;2;
Lidingö kommun;7 kap. Brott mot familj;2020;Jul;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Aug;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Sep;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Okt;0;0;
Lidingö kommun;7 kap. Brott mot familj;2020;Nov;2;4;
Lidingö kommun;7 kap. Brott mot familj;2020;Dec;0;0;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jan;66;62;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Feb;58;55;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Mar;53;50;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Apr;68;64;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Maj;55;52;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jun;64;60;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jul;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Aug;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Sep;77;73;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Okt;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Nov;44;42;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Dec;56;53;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jan;66;62;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Feb;58;55;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Mar;53;50;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Apr;68;64;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Maj;55;52;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jun;64;60;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Jul;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Aug;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Sep;77;73;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Okt;56;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Nov;44;42;
Nacka kommun;3 kap. Brott mot liv och hälsa;2020;Dec;56;53;
Nacka kommun;därav misshandel inkl. grov;2020;Jan;62;59;
Nacka kommun;därav misshandel inkl. grov;2020;Feb;56;53;
Nacka kommun;därav misshandel inkl. grov;2020;Mar;49;46;
Nacka kommun;därav misshandel inkl. grov;2020;Apr;66;62;
Nacka kommun;därav misshandel inkl. grov;2020;Maj;43;41;
Nacka kommun;därav misshandel inkl. grov;2020;Jun;62;59;
Nacka kommun;därav misshandel inkl. grov;2020;Jul;52;49;
Nacka kommun;därav misshandel inkl. grov;2020;Aug;52;49;
Nacka kommun;därav misshandel inkl. grov;2020;Sep;67;63;
Nacka kommun;därav misshandel inkl. grov;2020;Okt;55;52;
Nacka kommun;därav misshandel inkl. grov;2020;Nov;41;39;
Nacka kommun;därav misshandel inkl. grov;2020;Dec;52;49;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Jan;83;78;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Feb;60;57;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Mar;73;69;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Apr;87;82;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Maj;66;62;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Jun;78;74;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Jul;79;75;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Aug;61;58;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Sep;89;84;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Okt;81;77;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Nov;77;73;
Nacka kommun;4 kap. Brott mot frihet och frid;2020;Dec;49;46;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Jan;0;0;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Feb;5;5;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Mar;5;5;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Apr;2;2;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Maj;5;5;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Jun;9;9;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Jul;6;6;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Aug;6;6;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Sep;7;7;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Okt;9;9;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Nov;4;4;
Nacka kommun;5 kap. Ärekränkningsbrott;2020;Dec;3;3;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;6 kap. Sexualbrott;2020;Jan;13;12;
Nacka kommun;6 kap. Sexualbrott;2020;Feb;5;5;
Nacka kommun;6 kap. Sexualbrott;2020;Mar;21;20;
Nacka kommun;6 kap. Sexualbrott;2020;Apr;8;8;
Nacka kommun;6 kap. Sexualbrott;2020;Maj;7;7;
Nacka kommun;6 kap. Sexualbrott;2020;Jun;13;12;
Nacka kommun;6 kap. Sexualbrott;2020;Jul;7;7;
Nacka kommun;6 kap. Sexualbrott;2020;Aug;11;10;
Nacka kommun;6 kap. Sexualbrott;2020;Sep;9;9;
Nacka kommun;6 kap. Sexualbrott;2020;Okt;3;3;
Nacka kommun;6 kap. Sexualbrott;2020;Nov;9;9;
Nacka kommun;6 kap. Sexualbrott;2020;Dec;7;7;
Nacka kommun;3-7 kap. Brott mot person;2020;Jan;162;153;
Nacka kommun;3-7 kap. Brott mot person;2020;Feb;128;121;
Nacka kommun;3-7 kap. Brott mot person;2020;Mar;154;145;
Nacka kommun;3-7 kap. Brott mot person;2020;Apr;166;157;
Nacka kommun;3-7 kap. Brott mot person;2020;Maj;134;127;
Nacka kommun;3-7 kap. Brott mot person;2020;Jun;165;156;
Nacka kommun;3-7 kap. Brott mot person;2020;Jul;149;141;
Nacka kommun;3-7 kap. Brott mot person;2020;Aug;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Sep;183;173;
Nacka kommun;3-7 kap. Brott mot person;2020;Okt;150;142;
Nacka kommun;3-7 kap. Brott mot person;2020;Nov;135;128;
Nacka kommun;3-7 kap. Brott mot person;2020;Dec;116;110;
Nacka kommun;7 kap. Brott mot familj;2020;Jan;0;0;
Nacka kommun;7 kap. Brott mot familj;2020;Feb;0;0;
Nacka kommun;7 kap. Brott mot familj;2020;Mar;2;2;
Nacka kommun;7 kap. Brott mot familj;2020;Apr;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Maj;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Jun;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Jul;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Aug;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Sep;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Okt;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Nov;1;1;
Nacka kommun;7 kap. Brott mot familj;2020;Dec;1;1;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Sep;195;309;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Okt;141;223;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Nov;157;249;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Dec;125;198;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Sep;195;309;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Okt;141;223;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Nov;157;249;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Dec;125;198;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jan;58;92;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Feb;53;84;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Mar;57;90;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Apr;61;97;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Maj;81;128;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jun;74;117;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jul;63;100;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Aug;61;97;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Sep;83;131;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Okt;58;92;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Nov;62;98;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Dec;46;73;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Sep;195;309;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Okt;141;223;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Nov;157;249;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Dec;125;198;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jan;58;92;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Feb;53;84;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Mar;57;90;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Apr;61;97;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Maj;81;128;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jun;74;117;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Jul;63;100;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Aug;61;97;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Sep;83;131;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Okt;58;92;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Nov;62;98;
Norrtälje kommun;3 kap. Brott mot liv och hälsa;2020;Dec;46;73;
Norrtälje kommun;därav misshandel inkl. grov;2020;Jan;55;87;
Norrtälje kommun;därav misshandel inkl. grov;2020;Feb;50;79;
Norrtälje kommun;därav misshandel inkl. grov;2020;Mar;53;84;
Norrtälje kommun;därav misshandel inkl. grov;2020;Apr;57;90;
Norrtälje kommun;därav misshandel inkl. grov;2020;Maj;79;125;
Norrtälje kommun;därav misshandel inkl. grov;2020;Jun;69;109;
Norrtälje kommun;därav misshandel inkl. grov;2020;Jul;55;87;
Norrtälje kommun;därav misshandel inkl. grov;2020;Aug;56;89;
Norrtälje kommun;därav misshandel inkl. grov;2020;Sep;78;124;
Norrtälje kommun;därav misshandel inkl. grov;2020;Okt;50;79;
Norrtälje kommun;därav misshandel inkl. grov;2020;Nov;57;90;
Norrtälje kommun;därav misshandel inkl. grov;2020;Dec;43;68;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Sep;195;309;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Okt;141;223;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Nov;157;249;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Dec;125;198;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Jan;82;130;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Feb;65;103;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Mar;55;87;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Apr;76;120;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Maj;102;162;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Jun;73;116;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Jul;78;124;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Aug;81;128;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Sep;100;158;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Okt;71;112;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Nov;78;124;
Norrtälje kommun;4 kap. Brott mot frihet och frid;2020;Dec;70;111;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Sep;195;309;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Okt;141;223;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Nov;157;249;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Dec;125;198;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Jan;7;11;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Feb;3;5;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Mar;3;5;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Apr;5;8;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Maj;7;11;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Jun;2;3;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Jul;5;8;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Aug;6;10;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Sep;6;10;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Okt;1;2;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Nov;5;8;
Norrtälje kommun;5 kap. Ärekränkningsbrott;2020;Dec;2;3;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jan;158;250;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Feb;133;211;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Mar;124;196;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Apr;149;236;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Maj;217;344;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jun;163;258;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Jul;159;252;
Norrtälje kommun;3-7 kap. Brott mot person;2020;Aug;172;272;
