Region;Brott;År;Period;Antal;/100 000 inv
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jan;17;87;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Feb;8;41;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Mar;8;41;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Apr;2;10;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Maj;5;26;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jun;4;21;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jul;4;21;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Aug;5;26;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Sep;7;36;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Okt;10;51;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Nov;6;31;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Dec;6;31;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jan;32;164;
Knivsta kommun;3-7 kap. Brott mot person;2021;Feb;16;82;
Knivsta kommun;3-7 kap. Brott mot person;2021;Mar;26;134;
Knivsta kommun;3-7 kap. Brott mot person;2021;Apr;50;257;
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jan;17;87;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Feb;8;41;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Mar;8;41;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Apr;2;10;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Maj;5;26;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jun;4;21;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Jul;4;21;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Aug;5;26;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Sep;7;36;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Okt;10;51;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Nov;6;31;
Knivsta kommun;3 kap. Brott mot liv och hälsa;2021;Dec;6;31;
Knivsta kommun;därav misshandel inkl. grov;2021;Jan;16;82;
Knivsta kommun;därav misshandel inkl. grov;2021;Feb;8;41;
Knivsta kommun;därav misshandel inkl. grov;2021;Mar;8;41;
Knivsta kommun;därav misshandel inkl. grov;2021;Apr;2;10;
Knivsta kommun;därav misshandel inkl. grov;2021;Maj;5;26;
Knivsta kommun;därav misshandel inkl. grov;2021;Jun;3;15;
Knivsta kommun;därav misshandel inkl. grov;2021;Jul;3;15;
Knivsta kommun;därav misshandel inkl. grov;2021;Aug;3;15;
Knivsta kommun;därav misshandel inkl. grov;2021;Sep;6;31;
Knivsta kommun;därav misshandel inkl. grov;2021;Okt;8;41;
Knivsta kommun;därav misshandel inkl. grov;2021;Nov;6;31;
Knivsta kommun;därav misshandel inkl. grov;2021;Dec;5;26;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jan;32;164;
Knivsta kommun;3-7 kap. Brott mot person;2021;Feb;16;82;
Knivsta kommun;3-7 kap. Brott mot person;2021;Mar;26;134;
Knivsta kommun;3-7 kap. Brott mot person;2021;Apr;50;257;
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Jan;12;62;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Feb;7;36;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Mar;13;67;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Apr;11;57;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Maj;10;51;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Jun;15;77;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Jul;5;26;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Aug;9;46;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Sep;15;77;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Okt;17;87;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Nov;19;98;
Knivsta kommun;4 kap. Brott mot frihet och frid;2021;Dec;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jan;32;164;
Knivsta kommun;3-7 kap. Brott mot person;2021;Feb;16;82;
Knivsta kommun;3-7 kap. Brott mot person;2021;Mar;26;134;
Knivsta kommun;3-7 kap. Brott mot person;2021;Apr;50;257;
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Jan;2;10;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Feb;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Mar;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Apr;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Maj;1;5;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Jun;1;5;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Jul;1;5;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Aug;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Sep;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Okt;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Nov;0;0;
Knivsta kommun;5 kap. Ärekränkningsbrott;2021;Dec;0;0;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jan;32;164;
Knivsta kommun;3-7 kap. Brott mot person;2021;Feb;16;82;
Knivsta kommun;3-7 kap. Brott mot person;2021;Mar;26;134;
Knivsta kommun;3-7 kap. Brott mot person;2021;Apr;50;257;
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;6 kap. Sexualbrott;2021;Jan;1;5;
Knivsta kommun;6 kap. Sexualbrott;2021;Feb;1;5;
Knivsta kommun;6 kap. Sexualbrott;2021;Mar;5;26;
Knivsta kommun;6 kap. Sexualbrott;2021;Apr;37;190;
Knivsta kommun;6 kap. Sexualbrott;2021;Maj;2;10;
Knivsta kommun;6 kap. Sexualbrott;2021;Jun;3;15;
Knivsta kommun;6 kap. Sexualbrott;2021;Jul;3;15;
Knivsta kommun;6 kap. Sexualbrott;2021;Aug;0;0;
Knivsta kommun;6 kap. Sexualbrott;2021;Sep;6;31;
Knivsta kommun;6 kap. Sexualbrott;2021;Okt;1;5;
Knivsta kommun;6 kap. Sexualbrott;2021;Nov;3;15;
Knivsta kommun;6 kap. Sexualbrott;2021;Dec;2;10;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jan;32;164;
Knivsta kommun;3-7 kap. Brott mot person;2021;Feb;16;82;
Knivsta kommun;3-7 kap. Brott mot person;2021;Mar;26;134;
Knivsta kommun;3-7 kap. Brott mot person;2021;Apr;50;257;
Knivsta kommun;3-7 kap. Brott mot person;2021;Maj;18;92;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jun;23;118;
Knivsta kommun;3-7 kap. Brott mot person;2021;Jul;13;67;
Knivsta kommun;3-7 kap. Brott mot person;2021;Aug;14;72;
Knivsta kommun;3-7 kap. Brott mot person;2021;Sep;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Okt;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Nov;28;144;
Knivsta kommun;3-7 kap. Brott mot person;2021;Dec;21;108;
Knivsta kommun;7 kap. Brott mot familj;2021;Jan;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Feb;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Mar;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Apr;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Maj;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Jun;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Jul;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Aug;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Sep;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Okt;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Nov;0;0;
Knivsta kommun;7 kap. Brott mot familj;2021;Dec;0;0;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jan;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Feb;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Mar;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Apr;28;58;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Maj;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jun;25;52;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jul;22;46;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Aug;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Sep;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Okt;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Nov;14;29;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Dec;16;33;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jan;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Feb;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Mar;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Apr;28;58;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Maj;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jun;25;52;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Jul;22;46;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Aug;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Sep;15;31;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Okt;21;44;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Nov;14;29;
Lidingö kommun;3 kap. Brott mot liv och hälsa;2021;Dec;16;33;
Lidingö kommun;därav misshandel inkl. grov;2021;Jan;15;31;
Lidingö kommun;därav misshandel inkl. grov;2021;Feb;14;29;
Lidingö kommun;därav misshandel inkl. grov;2021;Mar;15;31;
Lidingö kommun;därav misshandel inkl. grov;2021;Apr;27;56;
Lidingö kommun;därav misshandel inkl. grov;2021;Maj;18;37;
Lidingö kommun;därav misshandel inkl. grov;2021;Jun;21;44;
Lidingö kommun;därav misshandel inkl. grov;2021;Jul;19;40;
Lidingö kommun;därav misshandel inkl. grov;2021;Aug;17;35;
Lidingö kommun;därav misshandel inkl. grov;2021;Sep;15;31;
Lidingö kommun;därav misshandel inkl. grov;2021;Okt;19;40;
Lidingö kommun;därav misshandel inkl. grov;2021;Nov;10;21;
Lidingö kommun;därav misshandel inkl. grov;2021;Dec;14;29;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Jan;21;44;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Feb;26;54;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Mar;38;79;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Apr;33;69;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Maj;33;69;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Jun;28;58;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Jul;28;58;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Aug;34;71;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Sep;40;83;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Okt;27;56;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Nov;29;60;
Lidingö kommun;4 kap. Brott mot frihet och frid;2021;Dec;34;71;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Jan;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Feb;3;6;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Mar;1;2;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Apr;4;8;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Maj;2;4;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Jun;5;10;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Jul;4;8;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Aug;0;0;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Sep;2;4;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Okt;2;4;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Nov;1;2;
Lidingö kommun;5 kap. Ärekränkningsbrott;2021;Dec;1;2;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;6 kap. Sexualbrott;2021;Jan;4;8;
Lidingö kommun;6 kap. Sexualbrott;2021;Feb;0;0;
Lidingö kommun;6 kap. Sexualbrott;2021;Mar;6;12;
Lidingö kommun;6 kap. Sexualbrott;2021;Apr;3;6;
Lidingö kommun;6 kap. Sexualbrott;2021;Maj;6;12;
Lidingö kommun;6 kap. Sexualbrott;2021;Jun;3;6;
Lidingö kommun;6 kap. Sexualbrott;2021;Jul;1;2;
Lidingö kommun;6 kap. Sexualbrott;2021;Aug;7;15;
Lidingö kommun;6 kap. Sexualbrott;2021;Sep;5;10;
Lidingö kommun;6 kap. Sexualbrott;2021;Okt;5;10;
Lidingö kommun;6 kap. Sexualbrott;2021;Nov;4;8;
Lidingö kommun;6 kap. Sexualbrott;2021;Dec;8;17;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jan;40;83;
Lidingö kommun;3-7 kap. Brott mot person;2021;Feb;44;92;
Lidingö kommun;3-7 kap. Brott mot person;2021;Mar;60;125;
Lidingö kommun;3-7 kap. Brott mot person;2021;Apr;68;141;
Lidingö kommun;3-7 kap. Brott mot person;2021;Maj;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jun;61;127;
Lidingö kommun;3-7 kap. Brott mot person;2021;Jul;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Aug;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Sep;62;129;
Lidingö kommun;3-7 kap. Brott mot person;2021;Okt;55;114;
Lidingö kommun;3-7 kap. Brott mot person;2021;Nov;48;100;
Lidingö kommun;3-7 kap. Brott mot person;2021;Dec;60;125;
Lidingö kommun;7 kap. Brott mot familj;2021;Jan;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Feb;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Mar;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Apr;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Maj;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Jun;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Jul;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Aug;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Sep;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Okt;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Nov;0;0;
Lidingö kommun;7 kap. Brott mot familj;2021;Dec;1;2;
Nacka kommun;3-7 kap. Brott mot person;2021;Jan;124;115;
Nacka kommun;3-7 kap. Brott mot person;2021;Feb;117;109;
Nacka kommun;3-7 kap. Brott mot person;2021;Mar;134;125;
Nacka kommun;3-7 kap. Brott mot person;2021;Apr;151;141;
Nacka kommun;3-7 kap. Brott mot person;2021;Maj;157;146;
Nacka kommun;3-7 kap. Brott mot person;2021;Jun;145;135;
Nacka kommun;3-7 kap. Brott mot person;2021;Jul;164;153;
Nacka kommun;3-7 kap. Brott mot person;2021;Aug;162;151;
Nacka kommun;3-7 kap. Brott mot person;2021;Sep;132;123;
Nacka kommun;3-7 kap. Brott mot person;2021;Okt;135;126;
Nacka kommun;3-7 kap. Brott mot person;2021;Nov;139;129;
Nacka kommun;3-7 kap. Brott mot person;2021;Dec;119;111;
Nacka kommun;3-7 kap. Brott mot person;2021;Jan;124;115;
Nacka kommun;3-7 kap. Brott mot person;2021;Feb;117;109;
Nacka kommun;3-7 kap. Brott mot person;2021;Mar;134;125;
Nacka kommun;3-7 kap. Brott mot person;2021;Apr;151;141;
Nacka kommun;3-7 kap. Brott mot person;2021;Maj;157;146;
Nacka kommun;3-7 kap. Brott mot person;2021;Jun;145;135;
Nacka kommun;3-7 kap. Brott mot person;2021;Jul;164;153;
Nacka kommun;3-7 kap. Brott mot person;2021;Aug;162;151;
Nacka kommun;3-7 kap. Brott mot person;2021;Sep;132;123;
Nacka kommun;3-7 kap. Brott mot person;2021;Okt;135;126;
Nacka kommun;3-7 kap. Brott mot person;2021;Nov;139;129;
Nacka kommun;3-7 kap. Brott mot person;2021;Dec;119;111;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jan;40;37;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Feb;57;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Mar;40;37;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Apr;46;43;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Maj;48;45;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jun;47;44;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jul;56;52;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Aug;42;39;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Sep;33;31;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Okt;57;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Nov;52;48;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Dec;37;34;
Nacka kommun;3-7 kap. Brott mot person;2021;Jan;124;115;
Nacka kommun;3-7 kap. Brott mot person;2021;Feb;117;109;
Nacka kommun;3-7 kap. Brott mot person;2021;Mar;134;125;
Nacka kommun;3-7 kap. Brott mot person;2021;Apr;151;141;
Nacka kommun;3-7 kap. Brott mot person;2021;Maj;157;146;
Nacka kommun;3-7 kap. Brott mot person;2021;Jun;145;135;
Nacka kommun;3-7 kap. Brott mot person;2021;Jul;164;153;
Nacka kommun;3-7 kap. Brott mot person;2021;Aug;162;151;
Nacka kommun;3-7 kap. Brott mot person;2021;Sep;132;123;
Nacka kommun;3-7 kap. Brott mot person;2021;Okt;135;126;
Nacka kommun;3-7 kap. Brott mot person;2021;Nov;139;129;
Nacka kommun;3-7 kap. Brott mot person;2021;Dec;119;111;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jan;40;37;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Feb;57;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Mar;40;37;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Apr;46;43;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Maj;48;45;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jun;47;44;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Jul;56;52;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Aug;42;39;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Sep;33;31;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Okt;57;53;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Nov;52;48;
Nacka kommun;3 kap. Brott mot liv och hälsa;2021;Dec;37;34;
Nacka kommun;därav misshandel inkl. grov;2021;Jan;35;33;
Nacka kommun;därav misshandel inkl. grov;2021;Feb;53;49;
Nacka kommun;därav misshandel inkl. grov;2021;Mar;36;34;
Nacka kommun;därav misshandel inkl. grov;2021;Apr;44;41;
Nacka kommun;därav misshandel inkl. grov;2021;Maj;43;40;
Nacka kommun;därav misshandel inkl. grov;2021;Jun;43;40;
Nacka kommun;därav misshandel inkl. grov;2021;Jul;50;47;
Nacka kommun;därav misshandel inkl. grov;2021;Aug;39;36;
Nacka kommun;därav misshandel inkl. grov;2021;Sep;30;28;
Nacka kommun;därav misshandel inkl. grov;2021;Okt;52;48;
Nacka kommun;därav misshandel inkl. grov;2021;Nov;45;42;
